line,band_idx,svg_x,mile_from_terminal,abs_mile,carrier,score,has_reception
B,10,1189,23.895,22.959,att,0.04,True
B,10,1189,23.895,22.959,tmobile,0.0,False
B,10,1189,23.895,22.959,verizon,0.0,False
B,10,1189,23.895,22.959,sprint,0.0,False
B,10,1194,23.999,23.063,att,0.0,False
B,10,1194,23.999,23.063,tmobile,0.04,True
B,10,1194,23.999,23.063,verizon,0.0,False
B,10,1194,23.999,23.063,sprint,0.0,False
B,10,1199,24.104,23.168,att,0.0,False
B,10,1199,24.104,23.168,tmobile,0.0,False
B,10,1199,24.104,23.168,verizon,0.0,False
B,10,1199,24.104,23.168,sprint,0.0,False
B,10,1204,24.208,23.272,att,0.0,False
B,10,1204,24.208,23.272,tmobile,0.0,False
B,10,1204,24.208,23.272,verizon,0.0,False
B,10,1204,24.208,23.272,sprint,0.0,False
B,10,1209,24.312,23.376,att,0.0,False
B,10,1209,24.312,23.376,tmobile,0.0,False
B,10,1209,24.312,23.376,verizon,0.0,False
B,10,1209,24.312,23.376,sprint,0.0,False
B,10,1214,24.417,23.481,att,0.0,False
B,10,1214,24.417,23.481,tmobile,0.0,False
B,10,1214,24.417,23.481,verizon,0.0,False
B,10,1214,24.417,23.481,sprint,0.0,False
B,10,1219,24.521,23.585,att,0.0,False
B,10,1219,24.521,23.585,tmobile,0.0,False
B,10,1219,24.521,23.585,verizon,0.0,False
B,10,1219,24.521,23.585,sprint,0.0,False
B,10,1224,24.625,23.689,att,0.04,True
B,10,1224,24.625,23.689,tmobile,0.0,False
B,10,1224,24.625,23.689,verizon,0.0,False
B,10,1224,24.625,23.689,sprint,0.0,False
B,10,1229,24.73,23.794,att,0.08,True
B,10,1229,24.73,23.794,tmobile,0.04,True
B,10,1229,24.73,23.794,verizon,0.0,False
B,10,1229,24.73,23.794,sprint,0.0,False
B,10,1234,24.834,23.898,att,0.0,False
B,10,1234,24.834,23.898,tmobile,0.0,False
B,10,1234,24.834,23.898,verizon,0.04,True
B,10,1234,24.834,23.898,sprint,0.0,False
B,10,1239,24.938,24.003,att,0.0,False
B,10,1239,24.938,24.003,tmobile,0.12,True
B,10,1239,24.938,24.003,verizon,0.08,True
B,10,1239,24.938,24.003,sprint,0.0,False
B,10,1244,25.043,24.107,att,0.0,False
B,10,1244,25.043,24.107,tmobile,0.0,False
B,10,1244,25.043,24.107,verizon,0.04,True
B,10,1244,25.043,24.107,sprint,0.0,False
B,10,1249,25.147,24.211,att,0.04,True
B,10,1249,25.147,24.211,tmobile,0.0,False
B,10,1249,25.147,24.211,verizon,0.0,False
B,10,1249,25.147,24.211,sprint,0.0,False
B,10,1254,25.251,24.316,att,0.0,False
B,10,1254,25.251,24.316,tmobile,0.0,False
B,10,1254,25.251,24.316,verizon,0.0,False
B,10,1254,25.251,24.316,sprint,0.0,False
D,11,44,0.0,-0.936,att,0.0,False
D,11,44,0.0,-0.936,tmobile,0.0,False
D,11,44,0.0,-0.936,verizon,0.0,False
D,11,44,0.0,-0.936,sprint,0.0,False
D,11,49,0.104,-0.831,att,0.0,False
D,11,49,0.104,-0.831,tmobile,0.0,False
D,11,49,0.104,-0.831,verizon,0.0,False
D,11,49,0.104,-0.831,sprint,0.0,False
D,11,54,0.209,-0.727,att,0.0,False
D,11,54,0.209,-0.727,tmobile,0.0,False
D,11,54,0.209,-0.727,verizon,0.0,False
D,11,54,0.209,-0.727,sprint,0.0,False
D,11,59,0.313,-0.623,att,0.0,False
D,11,59,0.313,-0.623,tmobile,0.0,False
D,11,59,0.313,-0.623,verizon,0.0,False
D,11,59,0.313,-0.623,sprint,0.0,False
D,11,64,0.417,-0.518,att,0.0,False
D,11,64,0.417,-0.518,tmobile,0.0,False
D,11,64,0.417,-0.518,verizon,0.0,False
D,11,64,0.417,-0.518,sprint,0.0,False
D,11,69,0.522,-0.414,att,0.0,False
D,11,69,0.522,-0.414,tmobile,0.0,False
D,11,69,0.522,-0.414,verizon,0.0,False
D,11,69,0.522,-0.414,sprint,0.0,False
D,11,74,0.626,-0.31,att,0.0,False
D,11,74,0.626,-0.31,tmobile,0.0,False
D,11,74,0.626,-0.31,verizon,0.0,False
D,11,74,0.626,-0.31,sprint,0.0,False
D,11,79,0.73,-0.205,att,0.0,False
D,11,79,0.73,-0.205,tmobile,0.0,False
D,11,79,0.73,-0.205,verizon,0.0,False
D,11,79,0.73,-0.205,sprint,0.0,False
D,11,84,0.835,-0.101,att,0.0,False
D,11,84,0.835,-0.101,tmobile,0.0,False
D,11,84,0.835,-0.101,verizon,0.0,False
D,11,84,0.835,-0.101,sprint,0.0,False
D,11,89,0.939,0.003,att,0.0,False
D,11,89,0.939,0.003,tmobile,0.0,False
D,11,89,0.939,0.003,verizon,0.0,False
D,11,89,0.939,0.003,sprint,0.0,False
D,11,94,1.043,0.108,att,0.0,False
D,11,94,1.043,0.108,tmobile,0.0,False
D,11,94,1.043,0.108,verizon,0.0,False
D,11,94,1.043,0.108,sprint,0.0,False
D,11,99,1.148,0.212,att,0.0,False
D,11,99,1.148,0.212,tmobile,0.0,False
D,11,99,1.148,0.212,verizon,0.0,False
D,11,99,1.148,0.212,sprint,0.0,False
D,11,104,1.252,0.316,att,0.0,False
D,11,104,1.252,0.316,tmobile,0.0,False
D,11,104,1.252,0.316,verizon,0.0,False
D,11,104,1.252,0.316,sprint,0.0,False
D,11,109,1.356,0.421,att,0.0,False
D,11,109,1.356,0.421,tmobile,0.0,False
D,11,109,1.356,0.421,verizon,0.3704,True
D,11,109,1.356,0.421,sprint,0.0,False
D,11,114,1.461,0.525,att,0.0,False
D,11,114,1.461,0.525,tmobile,0.0,False
D,11,114,1.461,0.525,verizon,0.037,True
D,11,114,1.461,0.525,sprint,0.0,False
D,11,119,1.565,0.629,att,0.0,False
D,11,119,1.565,0.629,tmobile,0.0,False
D,11,119,1.565,0.629,verizon,0.0,False
D,11,119,1.565,0.629,sprint,0.0,False
D,11,124,1.67,0.734,att,0.0,False
D,11,124,1.67,0.734,tmobile,0.0,False
D,11,124,1.67,0.734,verizon,0.0,False
D,11,124,1.67,0.734,sprint,0.0,False
D,11,129,1.774,0.838,att,0.0,False
D,11,129,1.774,0.838,tmobile,0.0,False
D,11,129,1.774,0.838,verizon,0.0,False
D,11,129,1.774,0.838,sprint,0.0,False
D,11,134,1.878,0.942,att,0.0,False
D,11,134,1.878,0.942,tmobile,0.0,False
D,11,134,1.878,0.942,verizon,0.0,False
D,11,134,1.878,0.942,sprint,0.0,False
D,11,139,1.983,1.047,att,0.0,False
D,11,139,1.983,1.047,tmobile,0.0,False
D,11,139,1.983,1.047,verizon,0.0,False
D,11,139,1.983,1.047,sprint,0.0,False
D,11,144,2.087,1.151,att,0.0,False
D,11,144,2.087,1.151,tmobile,0.0,False
D,11,144,2.087,1.151,verizon,0.0,False
D,11,144,2.087,1.151,sprint,0.0,False
D,11,149,2.191,1.255,att,0.0,False
D,11,149,2.191,1.255,tmobile,0.0,False
D,11,149,2.191,1.255,verizon,0.0,False
D,11,149,2.191,1.255,sprint,0.0,False
D,11,154,2.296,1.36,att,0.0,False
D,11,154,2.296,1.36,tmobile,0.0,False
D,11,154,2.296,1.36,verizon,0.0,False
D,11,154,2.296,1.36,sprint,0.0,False
D,11,159,2.4,1.464,att,0.0,False
D,11,159,2.4,1.464,tmobile,0.0,False
D,11,159,2.4,1.464,verizon,0.0,False
D,11,159,2.4,1.464,sprint,0.037,True
D,11,164,2.504,1.569,att,0.0,False
D,11,164,2.504,1.569,tmobile,0.0,False
D,11,164,2.504,1.569,verizon,0.0,False
D,11,164,2.504,1.569,sprint,0.0,False
D,11,169,2.609,1.673,att,0.0,False
D,11,169,2.609,1.673,tmobile,0.0,False
D,11,169,2.609,1.673,verizon,0.0,False
D,11,169,2.609,1.673,sprint,0.0,False
D,11,174,2.713,1.777,att,0.0,False
D,11,174,2.713,1.777,tmobile,0.0,False
D,11,174,2.713,1.777,verizon,0.0,False
D,11,174,2.713,1.777,sprint,0.0,False
D,11,179,2.817,1.882,att,0.0,False
D,11,179,2.817,1.882,tmobile,0.0,False
D,11,179,2.817,1.882,verizon,0.0,False
D,11,179,2.817,1.882,sprint,0.0,False
D,11,184,2.922,1.986,att,0.0,False
D,11,184,2.922,1.986,tmobile,0.0,False
D,11,184,2.922,1.986,verizon,0.0,False
D,11,184,2.922,1.986,sprint,0.0,False
D,11,189,3.026,2.09,att,0.0,False
D,11,189,3.026,2.09,tmobile,0.0,False
D,11,189,3.026,2.09,verizon,0.0,False
D,11,189,3.026,2.09,sprint,0.0,False
D,11,194,3.13,2.195,att,0.0,False
D,11,194,3.13,2.195,tmobile,0.0,False
D,11,194,3.13,2.195,verizon,0.0,False
D,11,194,3.13,2.195,sprint,0.0,False
D,11,199,3.235,2.299,att,0.0,False
D,11,199,3.235,2.299,tmobile,0.0,False
D,11,199,3.235,2.299,verizon,0.0,False
D,11,199,3.235,2.299,sprint,0.0,False
D,11,204,3.339,2.403,att,0.0,False
D,11,204,3.339,2.403,tmobile,0.0,False
D,11,204,3.339,2.403,verizon,0.0,False
D,11,204,3.339,2.403,sprint,0.0,False
D,11,209,3.443,2.508,att,0.0,False
D,11,209,3.443,2.508,tmobile,0.0,False
D,11,209,3.443,2.508,verizon,0.0,False
D,11,209,3.443,2.508,sprint,0.0,False
D,11,214,3.548,2.612,att,0.0,False
D,11,214,3.548,2.612,tmobile,0.0,False
D,11,214,3.548,2.612,verizon,0.0,False
D,11,214,3.548,2.612,sprint,0.0,False
D,11,219,3.652,2.716,att,0.0,False
D,11,219,3.652,2.716,tmobile,0.0,False
D,11,219,3.652,2.716,verizon,0.0,False
D,11,219,3.652,2.716,sprint,0.0,False
D,11,224,3.756,2.821,att,0.0,False
D,11,224,3.756,2.821,tmobile,0.0,False
D,11,224,3.756,2.821,verizon,0.0,False
D,11,224,3.756,2.821,sprint,0.0,False
D,11,229,3.861,2.925,att,0.0,False
D,11,229,3.861,2.925,tmobile,0.0,False
D,11,229,3.861,2.925,verizon,0.0,False
D,11,229,3.861,2.925,sprint,0.0,False
D,11,234,3.965,3.029,att,0.0,False
D,11,234,3.965,3.029,tmobile,0.0,False
D,11,234,3.965,3.029,verizon,0.0,False
D,11,234,3.965,3.029,sprint,0.0,False
D,11,239,4.069,3.134,att,0.0,False
D,11,239,4.069,3.134,tmobile,0.0,False
D,11,239,4.069,3.134,verizon,0.0,False
D,11,239,4.069,3.134,sprint,0.0,False
D,11,244,4.174,3.238,att,0.0,False
D,11,244,4.174,3.238,tmobile,0.0,False
D,11,244,4.174,3.238,verizon,0.0,False
D,11,244,4.174,3.238,sprint,0.0,False
D,11,249,4.278,3.342,att,0.0,False
D,11,249,4.278,3.342,tmobile,0.0,False
D,11,249,4.278,3.342,verizon,0.0,False
D,11,249,4.278,3.342,sprint,0.0,False
D,11,254,4.382,3.447,att,0.0,False
D,11,254,4.382,3.447,tmobile,0.0,False
D,11,254,4.382,3.447,verizon,0.0,False
D,11,254,4.382,3.447,sprint,0.0,False
D,11,259,4.487,3.551,att,0.0,False
D,11,259,4.487,3.551,tmobile,0.0,False
D,11,259,4.487,3.551,verizon,0.0,False
D,11,259,4.487,3.551,sprint,0.0,False
D,11,264,4.591,3.655,att,0.0,False
D,11,264,4.591,3.655,tmobile,0.0,False
D,11,264,4.591,3.655,verizon,0.0,False
D,11,264,4.591,3.655,sprint,0.0,False
D,11,269,4.695,3.76,att,0.0,False
D,11,269,4.695,3.76,tmobile,0.0,False
D,11,269,4.695,3.76,verizon,0.0,False
D,11,269,4.695,3.76,sprint,0.0,False
D,11,274,4.8,3.864,att,0.0,False
D,11,274,4.8,3.864,tmobile,0.0,False
D,11,274,4.8,3.864,verizon,0.0,False
D,11,274,4.8,3.864,sprint,0.0,False
D,11,279,4.904,3.968,att,0.0,False
D,11,279,4.904,3.968,tmobile,0.0,False
D,11,279,4.904,3.968,verizon,0.0,False
D,11,279,4.904,3.968,sprint,0.0,False
D,11,284,5.009,4.073,att,0.0,False
D,11,284,5.009,4.073,tmobile,0.0,False
D,11,284,5.009,4.073,verizon,0.0,False
D,11,284,5.009,4.073,sprint,0.0,False
D,11,289,5.113,4.177,att,0.0,False
D,11,289,5.113,4.177,tmobile,0.0,False
D,11,289,5.113,4.177,verizon,0.0,False
D,11,289,5.113,4.177,sprint,0.0,False
D,11,294,5.217,4.281,att,0.0,False
D,11,294,5.217,4.281,tmobile,0.0,False
D,11,294,5.217,4.281,verizon,0.0,False
D,11,294,5.217,4.281,sprint,0.0,False
D,11,299,5.322,4.386,att,0.0,False
D,11,299,5.322,4.386,tmobile,0.0,False
D,11,299,5.322,4.386,verizon,0.0,False
D,11,299,5.322,4.386,sprint,0.0,False
D,11,304,5.426,4.49,att,0.0,False
D,11,304,5.426,4.49,tmobile,0.0,False
D,11,304,5.426,4.49,verizon,0.0,False
D,11,304,5.426,4.49,sprint,0.0,False
D,11,309,5.53,4.594,att,0.0,False
D,11,309,5.53,4.594,tmobile,0.0,False
D,11,309,5.53,4.594,verizon,0.0,False
D,11,309,5.53,4.594,sprint,0.0,False
D,11,314,5.635,4.699,att,0.0,False
D,11,314,5.635,4.699,tmobile,0.0,False
D,11,314,5.635,4.699,verizon,0.0,False
D,11,314,5.635,4.699,sprint,0.0,False
D,11,319,5.739,4.803,att,0.0,False
D,11,319,5.739,4.803,tmobile,0.0,False
D,11,319,5.739,4.803,verizon,0.0,False
D,11,319,5.739,4.803,sprint,0.0,False
D,11,324,5.843,4.908,att,0.0,False
D,11,324,5.843,4.908,tmobile,0.0,False
D,11,324,5.843,4.908,verizon,0.0,False
D,11,324,5.843,4.908,sprint,0.0,False
D,11,329,5.948,5.012,att,0.0,False
D,11,329,5.948,5.012,tmobile,0.0,False
D,11,329,5.948,5.012,verizon,0.0,False
D,11,329,5.948,5.012,sprint,0.0,False
D,11,334,6.052,5.116,att,0.0,False
D,11,334,6.052,5.116,tmobile,0.0,False
D,11,334,6.052,5.116,verizon,0.0,False
D,11,334,6.052,5.116,sprint,0.0,False
D,11,339,6.156,5.221,att,0.0,False
D,11,339,6.156,5.221,tmobile,0.0,False
D,11,339,6.156,5.221,verizon,0.0,False
D,11,339,6.156,5.221,sprint,0.0,False
D,11,344,6.261,5.325,att,0.0,False
D,11,344,6.261,5.325,tmobile,0.0,False
D,11,344,6.261,5.325,verizon,0.0,False
D,11,344,6.261,5.325,sprint,0.0,False
D,11,349,6.365,5.429,att,0.0,False
D,11,349,6.365,5.429,tmobile,0.0,False
D,11,349,6.365,5.429,verizon,0.0,False
D,11,349,6.365,5.429,sprint,0.0,False
D,11,354,6.469,5.534,att,0.0,False
D,11,354,6.469,5.534,tmobile,0.0,False
D,11,354,6.469,5.534,verizon,0.0,False
D,11,354,6.469,5.534,sprint,0.0,False
D,11,359,6.574,5.638,att,0.0,False
D,11,359,6.574,5.638,tmobile,0.0,False
D,11,359,6.574,5.638,verizon,0.0,False
D,11,359,6.574,5.638,sprint,0.0,False
D,11,364,6.678,5.742,att,0.0,False
D,11,364,6.678,5.742,tmobile,0.0,False
D,11,364,6.678,5.742,verizon,0.0,False
D,11,364,6.678,5.742,sprint,0.0,False
D,11,369,6.782,5.847,att,0.0,False
D,11,369,6.782,5.847,tmobile,0.0,False
D,11,369,6.782,5.847,verizon,0.0,False
D,11,369,6.782,5.847,sprint,0.0,False
D,11,374,6.887,5.951,att,0.0,False
D,11,374,6.887,5.951,tmobile,0.0,False
D,11,374,6.887,5.951,verizon,0.0,False
D,11,374,6.887,5.951,sprint,0.0,False
D,11,379,6.991,6.055,att,0.0,False
D,11,379,6.991,6.055,tmobile,0.0,False
D,11,379,6.991,6.055,verizon,0.0,False
D,11,379,6.991,6.055,sprint,0.0741,True
D,11,384,7.095,6.16,att,0.0,False
D,11,384,7.095,6.16,tmobile,0.0,False
D,11,384,7.095,6.16,verizon,0.0,False
D,11,384,7.095,6.16,sprint,0.0,False
D,11,389,7.2,6.264,att,0.0,False
D,11,389,7.2,6.264,tmobile,0.0,False
D,11,389,7.2,6.264,verizon,0.0,False
D,11,389,7.2,6.264,sprint,0.0,False
D,11,394,7.304,6.368,att,0.0,False
D,11,394,7.304,6.368,tmobile,0.0,False
D,11,394,7.304,6.368,verizon,0.0,False
D,11,394,7.304,6.368,sprint,0.0,False
D,11,399,7.408,6.473,att,0.0,False
D,11,399,7.408,6.473,tmobile,0.0,False
D,11,399,7.408,6.473,verizon,0.0,False
D,11,399,7.408,6.473,sprint,0.0,False
D,11,404,7.513,6.577,att,0.0,False
D,11,404,7.513,6.577,tmobile,0.0,False
D,11,404,7.513,6.577,verizon,0.0,False
D,11,404,7.513,6.577,sprint,0.1481,True
D,11,409,7.617,6.681,att,0.1111,True
D,11,409,7.617,6.681,tmobile,0.0,False
D,11,409,7.617,6.681,verizon,0.0,False
D,11,409,7.617,6.681,sprint,0.1111,True
D,11,414,7.721,6.786,att,0.0,False
D,11,414,7.721,6.786,tmobile,0.0,False
D,11,414,7.721,6.786,verizon,0.0,False
D,11,414,7.721,6.786,sprint,0.0,False
D,11,419,7.826,6.89,att,0.0,False
D,11,419,7.826,6.89,tmobile,0.0,False
D,11,419,7.826,6.89,verizon,0.0,False
D,11,419,7.826,6.89,sprint,0.0,False
D,11,424,7.93,6.994,att,0.0,False
D,11,424,7.93,6.994,tmobile,0.0,False
D,11,424,7.93,6.994,verizon,0.0,False
D,11,424,7.93,6.994,sprint,0.0,False
D,11,429,8.035,7.099,att,0.0,False
D,11,429,8.035,7.099,tmobile,0.0,False
D,11,429,8.035,7.099,verizon,0.0,False
D,11,429,8.035,7.099,sprint,0.0,False
D,11,434,8.139,7.203,att,0.0,False
D,11,434,8.139,7.203,tmobile,0.0,False
D,11,434,8.139,7.203,verizon,0.0,False
D,11,434,8.139,7.203,sprint,0.0,False
D,11,439,8.243,7.307,att,0.0,False
D,11,439,8.243,7.307,tmobile,0.0,False
D,11,439,8.243,7.307,verizon,0.0,False
D,11,439,8.243,7.307,sprint,0.0,False
D,11,444,8.348,7.412,att,0.0,False
D,11,444,8.348,7.412,tmobile,0.0,False
D,11,444,8.348,7.412,verizon,0.0,False
D,11,444,8.348,7.412,sprint,0.0,False
D,11,449,8.452,7.516,att,0.0,False
D,11,449,8.452,7.516,tmobile,0.0,False
D,11,449,8.452,7.516,verizon,0.0,False
D,11,449,8.452,7.516,sprint,0.0,False
D,11,454,8.556,7.62,att,0.0,False
D,11,454,8.556,7.62,tmobile,0.0,False
D,11,454,8.556,7.62,verizon,0.0,False
D,11,454,8.556,7.62,sprint,0.0,False
D,11,459,8.661,7.725,att,0.0,False
D,11,459,8.661,7.725,tmobile,0.0,False
D,11,459,8.661,7.725,verizon,0.0,False
D,11,459,8.661,7.725,sprint,0.0,False
D,11,464,8.765,7.829,att,0.0,False
D,11,464,8.765,7.829,tmobile,0.0,False
D,11,464,8.765,7.829,verizon,0.0,False
D,11,464,8.765,7.829,sprint,0.0,False
D,11,469,8.869,7.933,att,0.0,False
D,11,469,8.869,7.933,tmobile,0.0,False
D,11,469,8.869,7.933,verizon,0.0,False
D,11,469,8.869,7.933,sprint,0.0,False
D,11,474,8.974,8.038,att,0.0,False
D,11,474,8.974,8.038,tmobile,0.0,False
D,11,474,8.974,8.038,verizon,0.0741,True
D,11,474,8.974,8.038,sprint,0.0,False
D,11,479,9.078,8.142,att,0.0,False
D,11,479,9.078,8.142,tmobile,0.0,False
D,11,479,9.078,8.142,verizon,0.0,False
D,11,479,9.078,8.142,sprint,0.0,False
D,11,484,9.182,8.247,att,0.0,False
D,11,484,9.182,8.247,tmobile,0.037,True
D,11,484,9.182,8.247,verizon,0.0741,True
D,11,484,9.182,8.247,sprint,0.0,False
D,11,489,9.287,8.351,att,0.0,False
D,11,489,9.287,8.351,tmobile,0.1852,True
D,11,489,9.287,8.351,verizon,0.3704,True
D,11,489,9.287,8.351,sprint,0.037,True
D,11,494,9.391,8.455,att,0.0,False
D,11,494,9.391,8.455,tmobile,0.0,False
D,11,494,9.391,8.455,verizon,0.037,True
D,11,494,9.391,8.455,sprint,0.0,False
D,11,499,9.495,8.56,att,0.0,False
D,11,499,9.495,8.56,tmobile,0.0,False
D,11,499,9.495,8.56,verizon,0.0,False
D,11,499,9.495,8.56,sprint,0.0,False
D,11,504,9.6,8.664,att,0.037,True
D,11,504,9.6,8.664,tmobile,0.037,True
D,11,504,9.6,8.664,verizon,0.0,False
D,11,504,9.6,8.664,sprint,0.0,False
D,11,509,9.704,8.768,att,0.0,False
D,11,509,9.704,8.768,tmobile,0.0741,True
D,11,509,9.704,8.768,verizon,0.0,False
D,11,509,9.704,8.768,sprint,0.0,False
D,11,514,9.808,8.873,att,0.0,False
D,11,514,9.808,8.873,tmobile,0.0,False
D,11,514,9.808,8.873,verizon,0.2593,True
D,11,514,9.808,8.873,sprint,0.0,False
D,11,519,9.913,8.977,att,0.0,False
D,11,519,9.913,8.977,tmobile,0.0,False
D,11,519,9.913,8.977,verizon,0.037,True
D,11,519,9.913,8.977,sprint,0.0,False
D,11,524,10.017,9.081,att,0.0,False
D,11,524,10.017,9.081,tmobile,0.037,True
D,11,524,10.017,9.081,verizon,0.037,True
D,11,524,10.017,9.081,sprint,0.0,False
D,11,529,10.121,9.186,att,0.0,False
D,11,529,10.121,9.186,tmobile,0.037,True
D,11,529,10.121,9.186,verizon,0.0,False
D,11,529,10.121,9.186,sprint,0.0,False
D,11,534,10.226,9.29,att,0.0,False
D,11,534,10.226,9.29,tmobile,0.5926,True
D,11,534,10.226,9.29,verizon,0.6667,True
D,11,534,10.226,9.29,sprint,0.0,False
D,11,539,10.33,9.394,att,0.0,False
D,11,539,10.33,9.394,tmobile,0.0,False
D,11,539,10.33,9.394,verizon,0.0,False
D,11,539,10.33,9.394,sprint,0.0,False
D,11,544,10.434,9.499,att,0.0,False
D,11,544,10.434,9.499,tmobile,0.037,True
D,11,544,10.434,9.499,verizon,0.037,True
D,11,544,10.434,9.499,sprint,0.0,False
D,11,549,10.539,9.603,att,0.0,False
D,11,549,10.539,9.603,tmobile,0.0,False
D,11,549,10.539,9.603,verizon,0.037,True
D,11,549,10.539,9.603,sprint,0.0,False
D,11,554,10.643,9.707,att,0.0,False
D,11,554,10.643,9.707,tmobile,0.1111,True
D,11,554,10.643,9.707,verizon,0.1111,True
D,11,554,10.643,9.707,sprint,0.0,False
D,11,559,10.747,9.812,att,0.0,False
D,11,559,10.747,9.812,tmobile,0.0,False
D,11,559,10.747,9.812,verizon,0.0,False
D,11,559,10.747,9.812,sprint,0.0,False
D,11,564,10.852,9.916,att,0.0,False
D,11,564,10.852,9.916,tmobile,0.0,False
D,11,564,10.852,9.916,verizon,0.0,False
D,11,564,10.852,9.916,sprint,0.0,False
D,11,569,10.956,10.02,att,0.0,False
D,11,569,10.956,10.02,tmobile,0.0,False
D,11,569,10.956,10.02,verizon,0.037,True
D,11,569,10.956,10.02,sprint,0.0,False
D,11,574,11.06,10.125,att,0.0,False
D,11,574,11.06,10.125,tmobile,0.0,False
D,11,574,11.06,10.125,verizon,0.037,True
D,11,574,11.06,10.125,sprint,0.0,False
D,11,579,11.165,10.229,att,0.0,False
D,11,579,11.165,10.229,tmobile,0.0,False
D,11,579,11.165,10.229,verizon,0.0741,True
D,11,579,11.165,10.229,sprint,0.0741,True
D,11,584,11.269,10.333,att,0.0,False
D,11,584,11.269,10.333,tmobile,0.0,False
D,11,584,11.269,10.333,verizon,0.0,False
D,11,584,11.269,10.333,sprint,0.0,False
D,11,589,11.374,10.438,att,0.0,False
D,11,589,11.374,10.438,tmobile,0.0,False
D,11,589,11.374,10.438,verizon,0.0,False
D,11,589,11.374,10.438,sprint,0.0,False
D,11,594,11.478,10.542,att,0.0,False
D,11,594,11.478,10.542,tmobile,0.4815,True
D,11,594,11.478,10.542,verizon,0.037,True
D,11,594,11.478,10.542,sprint,0.037,True
D,11,599,11.582,10.646,att,0.0,False
D,11,599,11.582,10.646,tmobile,0.0,False
D,11,599,11.582,10.646,verizon,0.037,True
D,11,599,11.582,10.646,sprint,0.0,False
D,11,604,11.687,10.751,att,0.0,False
D,11,604,11.687,10.751,tmobile,0.0,False
D,11,604,11.687,10.751,verizon,0.0,False
D,11,604,11.687,10.751,sprint,0.0741,True
D,11,609,11.791,10.855,att,0.0,False
D,11,609,11.791,10.855,tmobile,0.1481,True
D,11,609,11.791,10.855,verizon,0.0,False
D,11,609,11.791,10.855,sprint,0.0,False
D,11,614,11.895,10.959,att,0.0,False
D,11,614,11.895,10.959,tmobile,0.0,False
D,11,614,11.895,10.959,verizon,0.037,True
D,11,614,11.895,10.959,sprint,0.0,False
D,11,619,12.0,11.064,att,0.0,False
D,11,619,12.0,11.064,tmobile,0.0,False
D,11,619,12.0,11.064,verizon,0.0741,True
D,11,619,12.0,11.064,sprint,0.0,False
D,11,624,12.104,11.168,att,0.037,True
D,11,624,12.104,11.168,tmobile,0.037,True
D,11,624,12.104,11.168,verizon,0.0,False
D,11,624,12.104,11.168,sprint,0.0,False
D,11,629,12.208,11.273,att,0.0,False
D,11,629,12.208,11.273,tmobile,0.0,False
D,11,629,12.208,11.273,verizon,0.0,False
D,11,629,12.208,11.273,sprint,0.0,False
D,11,634,12.313,11.377,att,0.0,False
D,11,634,12.313,11.377,tmobile,0.0,False
D,11,634,12.313,11.377,verizon,0.0,False
D,11,634,12.313,11.377,sprint,0.0,False
D,11,639,12.417,11.481,att,0.0,False
D,11,639,12.417,11.481,tmobile,0.0,False
D,11,639,12.417,11.481,verizon,0.0741,True
D,11,639,12.417,11.481,sprint,0.037,True
D,11,644,12.521,11.586,att,0.0,False
D,11,644,12.521,11.586,tmobile,0.037,True
D,11,644,12.521,11.586,verizon,0.0741,True
D,11,644,12.521,11.586,sprint,0.0,False
D,11,649,12.626,11.69,att,0.0,False
D,11,649,12.626,11.69,tmobile,0.0,False
D,11,649,12.626,11.69,verizon,0.2222,True
D,11,649,12.626,11.69,sprint,0.0,False
D,11,654,12.73,11.794,att,0.0,False
D,11,654,12.73,11.794,tmobile,0.0,False
D,11,654,12.73,11.794,verizon,0.0,False
D,11,654,12.73,11.794,sprint,0.0,False
D,11,659,12.834,11.899,att,0.037,True
D,11,659,12.834,11.899,tmobile,0.0,False
D,11,659,12.834,11.899,verizon,0.0741,True
D,11,659,12.834,11.899,sprint,0.0,False
D,11,664,12.939,12.003,att,0.0,False
D,11,664,12.939,12.003,tmobile,0.037,True
D,11,664,12.939,12.003,verizon,0.0,False
D,11,664,12.939,12.003,sprint,0.0,False
D,11,669,13.043,12.107,att,0.0,False
D,11,669,13.043,12.107,tmobile,0.1852,True
D,11,669,13.043,12.107,verizon,0.0,False
D,11,669,13.043,12.107,sprint,0.0,False
D,11,674,13.147,12.212,att,0.0,False
D,11,674,13.147,12.212,tmobile,0.0,False
D,11,674,13.147,12.212,verizon,0.0,False
D,11,674,13.147,12.212,sprint,0.0,False
D,11,679,13.252,12.316,att,0.0,False
D,11,679,13.252,12.316,tmobile,0.1852,True
D,11,679,13.252,12.316,verizon,0.3704,True
D,11,679,13.252,12.316,sprint,0.0,False
D,11,684,13.356,12.42,att,0.0,False
D,11,684,13.356,12.42,tmobile,0.0,False
D,11,684,13.356,12.42,verizon,0.037,True
D,11,684,13.356,12.42,sprint,0.0,False
D,11,689,13.46,12.525,att,0.037,True
D,11,689,13.46,12.525,tmobile,0.0,False
D,11,689,13.46,12.525,verizon,0.037,True
